id,sexo,edad,edad_r,hab,prov,ccaa,hijos,edu,cs,p1,p2,p3,p4,p5_1,p5_2,p5_3,p5_4,p6,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p8_6,p8_7,p8_8,p8_9,p9_1,p9_2,p9_3,p9_4,p9_5,p9_6,p9_7,p9_8,p9_9,p10,p11_1,p11_2,p11_3,p11_4,p11_5,p11_6,p12,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,hab_r,clase_social_r,situacion_laboral_r,educacion_r,ponde
429.0,1,38,3,5,7,15,0,4.0,2,2,10.0,3.0,3.0,2.0,7.0,10.0,0.0,19.0,8.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2,2,2,2,2,2,2,2,2,3,4.0,1.0,4.0,3.0,,2.0,3.0,3.0,1.0,5.0,1.0,3.0,1.0,3.0,4.0,2,1,1,2.0,1.0882425280438657
430.0,2,54,4,2,26,7,2,6.0,6,2,10.0,3.0,2.0,0.0,8.0,9.0,0.0,3.0,7.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2,2,2,2,2,1,1,1,2,3,3.0,4.0,4.0,3.0,1.0,,3.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,2,3,4,4.0,0.8351272494566419
431.0,2,18,1,6,30,3,0,4.0,3,1,10.0,2.0,2.0,0.0,10.0,9.0,0.0,2.0,8.0,,,,2.0,,,,,,1,1,1,1,1,1,1,1,1,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,2,1,2,2.0,0.8795018306463963
432.0,1,61,5,5,8,2,0,3.0,4,3,10.0,2.0,2.0,0.0,9.0,1.0,0.0,2.0,7.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2,2,2,2,2,2,2,2,2,3,4.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2,2,1,1.0,0.7803615998532544
433.0,1,54,4,3,42,7,3,4.0,5,3,10.0,1.0,1.0,10.0,3.0,0.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1,3,1,1,1,1,1,2,3,2,,,,,,1.0,,,,,,,,,,2,3,4,2.0,0.9114761310053509
434.0,2,64,5,2,46,11,4,4.0,7,4,10.0,3.0,3.0,0.0,0.0,10.0,0.0,3.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,3,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,5.0,2,3,4,2.0,1.116402638867422
435.0,2,39,3,3,32,4,0,4.0,2,1,2.0,19.0,17.0,5.0,1.0,8.0,0.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1,1,1,1,3,1,1,1,2,2,,,2.0,3.0,,3.0,4.0,,,,,,,,,2,1,1,2.0,1.0095940173105484
436.0,1,57,5,1,33,5,3,4.0,2,2,10.0,1.0,1.0,,0.0,0.0,0.0,1.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,1.0,1,1,5,2.0,1.0632888315759703
437.0,1,29,2,5,30,3,0,4.0,7,4,7.0,3.0,3.0,0.0,6.0,7.0,0.0,2.0,8.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2,1,2,1,2,2,3,1,3,2,4.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2,3,4,2.0,1.1856115022363969
438.0,1,66,6,4,46,11,0,7.0,6,4,10.0,2.0,2.0,0.0,10.0,5.0,0.0,2.0,8.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2,2,2,2,2,2,1,2,2,3,4.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,5.0,2,3,5,4.0,0.9313363969736004
439.0,1,58,5,4,29,16,4,4.0,5,3,10.0,1.0,1.0,8.0,7.0,0.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,2,2,2,2,2,2,2,1,2,2,3.0,2.0,2.0,4.0,,3.0,,,,,,,,,,2,3,5,2.0,0.7447091983804482
440.0,1,56,5,4,35,12,4,3.0,3,4,10.0,1.0,1.0,8.0,0.0,0.0,6.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2,1,2,1,2,1,1,3,3,3,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2,1,4,1.0,1.0268892376057746
441.0,1,42,3,1,22,7,1,1.0,1,1,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2,2,2,2,2,2,2,2,2,2,4.0,4.0,,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,1,1,1,1.0,1.664264202006796
442.0,2,59,5,1,39,12,4,3.0,2,3,,,2.0,0.0,,0.0,0.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,2,2,1,2,1,2,2,3.0,1.0,,4.0,2.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1.0,1.1575512616919983
443.0,1,37,3,5,30,3,1,4.0,4,4,10.0,2.0,2.0,0.0,10.0,9.0,0.0,2.0,8.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,1,2,2,2,2,1,2,2,1,3,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2,2,4,2.0,1.010599797280758
444.0,1,47,4,5,37,16,1,8.0,7,5,10.0,4.0,4.0,6.0,1.0,0.0,10.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2,2,1,1,2,1,1,2,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,4.0,4.0,5.0,1.0,1.0,2,3,4,4.0,1.0896456918339117
445.0,2,67,6,5,30,3,0,3.0,4,2,9.0,2.0,2.0,0.0,9.0,5.0,0.0,2.0,6.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2,3,2,2,2,2,3,1,1,2,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,2,2,5,1.0,1.0128314584545264
446.0,1,50,4,4,31,7,4,4.0,6,4,10.0,,2.0,0.0,5.0,3.0,0.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2,2,3,3,3,2,2,2,3,2,4.0,,,4.0,,,,,,,,,,,,2,3,4,2.0,0.944717160750192
447.0,1,39,3,1,22,7,0,7.0,4,4,10.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,1,1,1,2,4.0,1.0,4.0,4.0,,,4.0,,,,,,,,,1,2,4,4.0,1.1841064939484742
448.0,2,70,6,5,39,12,0,5.0,3,4,10.0,2.0,2.0,0.0,8.0,5.0,1.0,2.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2,3,2,2,2,2,2,2,3,3,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2,1,4,3.0,1.15616222102447
449.0,1,30,2,5,22,7,0,7.0,2,3,7.0,4.0,4.0,6.0,0.0,0.0,7.0,4.0,0.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,1,1,1,1,1,1,1,1,1,3,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,2,1,2,4.0,0.9498933641057528
450.0,1,40,3,2,18,16,1,4.0,4,3,7.0,11.0,1.0,6.0,3.0,0.0,6.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,4,2.0,1.0735123592598668
451.0,2,71,6,4,9,13,0,4.0,2,3,10.0,5.0,5.0,3.0,0.0,0.0,2.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1,1,1,1,1,1,1,1,1,3,1.0,3.0,,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2,1,5,2.0,1.157579365197695
452.0,2,64,5,5,18,16,0,3.0,1,3,5.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2,2,2,2,2,2,2,2,2,2,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2,1,5,1.0,1.080564955802499
453.0,1,65,6,3,2,14,0,4.0,5,2,10.0,2.0,2.0,0.0,10.0,3.0,0.0,2.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3,3,3,3,3,3,3,3,,4.0,,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2,3,5,2.0,0.9803804306307392
454.0,1,52,4,5,42,7,3,4.0,4,2,10.0,2.0,3.0,0.0,9.0,9.0,0.0,17.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2,2,2,2,2,2,2,2,2,2,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,2,2,4,2.0,0.8878811733797867
455.0,2,36,3,5,1,11,1,5.0,5,4,9.0,4.0,4.0,6.0,0.0,0.0,10.0,4.0,0.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,1,1,1,1,1,1,1,1,1,3,1.0,1.0,1.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2,3,4,3.0,0.70409197167985
456.0,2,20,1,3,42,7,0,2.0,7,4,10.0,4.0,4.0,8.0,0.0,5.0,10.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2,2,1,2,1,2,2,1,3,3,1.0,,,,,1.0,3.0,,4.0,,4.0,,,,,2,3,5,1.0,1.0326506181515271
457.0,1,20,1,4,36,9,0,4.0,4,5,8.0,2.0,2.0,1.0,10.0,7.0,0.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,,3.0,3.0,2.0,1,1,1,1,1,1,1,1,3,3,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,2,2,4,2.0,1.1703303654609107
458.0,2,35,3,5,8,2,3,4.0,2,4,10.0,2.0,2.0,3.0,6.0,0.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1,1,1,1,1,1,1,1,1,2,2.0,3.0,,3.0,1.0,3.0,4.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,,2,1,4,2.0,0.8703554118129412
459.0,2,48,4,2,30,3,3,4.0,2,2,10.0,18.0,17.0,3.0,3.0,0.0,0.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,1,2,2,2,1,2,2,2,2.0,1.0,1.0,4.0,2.0,3.0,4.0,,,,,,,,,2,1,1,2.0,0.9943688649236144
460.0,2,40,3,4,9,13,2,4.0,5,4,10.0,3.0,3.0,,9.0,9.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3,3,3,3,3,3,3,3,3,2,,,,,,,4.0,,,,,,,,,2,3,3,2.0,0.8191106175200213
461.0,2,67,6,6,30,3,0,6.0,4,3,10.0,1.0,1.0,10.0,0.0,1.0,9.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2,3,2,3,2,2,2,1,3,3,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2,2,5,4.0,1.0101153215173737
462.0,2,68,6,1,27,12,0,2.0,2,4,10.0,1.0,1.0,10.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3,3,2,3,3,3,3,3,3,3,3.0,3.0,3.0,4.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1,1,5,1.0,1.3930993853058211
463.0,1,30,2,1,44,13,0,4.0,1,2,0.0,19.0,1.0,1.0,0.0,0.0,0.0,19.0,8.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1,3,2,3,3,1,1,1,3,3,1.0,4.0,1.0,4.0,,4.0,1.0,1.0,,1.0,4.0,,,,,1,1,1,2.0,1.6281316670104564
464.0,1,50,4,5,42,7,3,4.0,3,4,10.0,1.0,1.0,10.0,6.0,1.0,7.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,3,2,2,1,1,1,2,2,3,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2,1,4,2.0,0.9988221332494204
465.0,1,40,3,1,9,13,0,4.0,2,2,8.0,18.0,3.0,1.0,0.0,8.0,3.0,19.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2,2,1,2,3,2,2,2,1,3,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1,1,4,2.0,1.3282928824980111
466.0,1,28,2,5,40,9,1,4.0,4,3,10.0,,,,,0.0,0.0,16.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,1,2,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,4,2.0,0.9004307320582958
467.0,2,66,6,5,5,1,4,4.0,4,4,9.0,2.0,2.0,2.0,9.0,9.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2,2,3,3,2,2,2,2,3,2,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,3,2.0,0.8192739349633518
468.0,2,53,4,1,34,16,3,4.0,4,3,10.0,1.0,1.0,7.0,0.0,0.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3,3,3,3,3,3,3,2,3,2,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1,2,4,2.0,0.91408528566778
469.0,1,67,6,5,48,12,4,3.0,2,4,5.0,,1.0,6.0,5.0,0.0,4.0,19.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,2,2,2,2,2,2,2,2,3,,,3.0,,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,5,1.0,1.0473339332064908
470.0,1,62,5,2,22,7,0,5.0,2,3,0.0,2.0,3.0,3.0,10.0,8.0,0.0,19.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,,4.0,3.0,1,2,2,2,2,2,1,2,2,3,4.0,,3.0,4.0,,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,2,1,5,3.0,0.956492748623856
471.0,2,68,6,2,14,10,4,6.0,2,3,10.0,2.0,2.0,0.0,10.0,3.0,0.0,2.0,7.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2,3,2,3,2,2,3,1,3,3,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,2,1,5,4.0,1.2531764370298684
472.0,2,56,5,4,30,3,0,4.0,1,2,10.0,1.0,1.0,9.0,0.0,0.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,3,1,3,2,2,1,1,3,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,2,1,1,2.0,1.2953393608633057
473.0,2,68,6,4,9,13,0,6.0,7,4,10.0,2.0,2.0,0.0,10.0,8.0,2.0,19.0,9.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2,2,1,3,2,2,2,1,2,3,3.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,,4.0,4.0,2,3,5,4.0,1.3442254052147329
474.0,1,54,4,6,47,14,0,4.0,1,3,10.0,16.0,16.0,1.0,0.0,0.0,1.0,16.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1,2,1,1,2,1,1,2,2,3,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2,1,1,2.0,1.3322094230178283
475.0,2,62,5,3,37,16,0,4.0,1,4,10.0,2.0,17.0,4.0,8.0,4.0,0.0,1.0,6.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2,2,2,2,2,2,2,2,2,3,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,2,1,5,2.0,1.2241106580798649
476.0,1,73,6,4,13,7,0,4.0,3,3,10.0,2.0,2.0,0.0,10.0,6.0,0.0,2.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2,2,2,2,2,2,3,2,2,3,4.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,2,1,5,2.0,1.0991117785490558
477.0,1,63,5,3,9,13,0,5.0,4,4,10.0,4.0,4.0,4.0,0.0,0.0,7.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,1,1,1,1,1,1,1,1,1,2,1.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2,2,4,3.0,0.902345949763038
478.0,2,52,4,4,18,16,4,3.0,6,3,7.0,,2.0,0.0,5.0,0.0,8.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1,2,2,2,3,1,2,1,3,2,3.0,,,4.0,,2.0,,,,,,,,,,2,3,4,1.0,0.772281962073116
479.0,2,48,4,5,8,2,4,4.0,4,3,10.0,3.0,3.0,0.0,5.0,10.0,0.0,3.0,9.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1,1,2,2,1,1,1,1,1,2,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,2,1,2.0,0.7547715093806975
480.0,2,65,6,5,2,14,0,3.0,3,3,10.0,1.0,1.0,9.0,0.0,0.0,8.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3,3,3,1,2,3,1,1,3,3,3.0,1.0,2.0,4.0,2.0,,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2,1,5,1.0,1.134688447055544
481.0,1,34,2,1,9,13,0,5.0,7,4,10.0,12.0,12.0,5.0,5.0,5.0,5.0,12.0,8.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3,2,1,3,3,2,2,3,2,3,3.0,3.0,2.0,3.0,,2.0,,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,1,3,4,3.0,1.4478320625386134
482.0,2,63,5,5,31,7,4,2.0,4,3,0.0,19.0,17.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1,3,1,3,2,2,1,2,3,2,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,4,1.0,0.7829771471575757
483.0,2,47,4,5,5,1,3,7.0,7,5,10.0,2.0,2.0,0.0,10.0,3.0,0.0,2.0,7.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2,2,2,2,2,2,1,1,2,3,1.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,,2,3,4,4.0,0.8032616072195601
484.0,2,70,6,2,47,14,0,3.0,4,4,10.0,4.0,4.0,7.0,0.0,0.0,8.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2,2,2,2,2,2,2,2,1,3,,3.0,,4.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2,2,5,1.0,1.1728625226036318
485.0,2,65,6,1,22,7,0,6.0,3,4,0.0,19.0,1.0,1.0,1.0,0.0,1.0,19.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1,2,1,2,2,2,2,1,3,3,2.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1,1,4,4.0,1.335002405699722
486.0,1,51,4,6,30,3,2,4.0,4,3,10.0,2.0,2.0,0.0,10.0,5.0,0.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3,3,2,3,2,2,2,2,2,3,4.0,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,2,2,4,2.0,0.9517762237543584
487.0,2,50,4,6,30,3,3,4.0,3,3,8.0,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,1,3,2.0,0.891398635911488
488.0,1,67,6,5,2,14,0,4.0,2,3,0.0,19.0,17.0,0.0,0.0,0.0,0.0,19.0,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2,1,2,2,1,2,2,1,1,2,3.0,4.0,3.0,4.0,3.0,2.0,4.0,,,,5.0,,,,,2,1,5,2.0,1.027881462140854
489.0,2,71,6,6,30,3,0,4.0,3,3,10.0,1.0,1.0,10.0,3.0,0.0,3.0,19.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,2,2,1,1,1,1,3,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2,1,3,2.0,1.136329466729606
490.0,1,27,2,1,40,9,0,4.0,2,1,10.0,1.0,1.0,10.0,0.0,0.0,6.0,1.0,7.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2,2,1,1,3,3,1,1,2,2,2.0,,,3.0,,,4.0,,,,,,,,,1,1,4,2.0,1.2205257484041152
491.0,2,66,6,6,47,14,0,4.0,2,4,10.0,1.0,1.0,9.0,1.0,0.0,8.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2,2,2,2,1,2,2,2,2,3,2.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,2,1,3,2.0,1.0827194841932033
492.0,2,26,2,4,2,14,0,6.0,5,4,8.0,2.0,2.0,6.0,10.0,1.0,4.0,1.0,8.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3,3,3,2,2,3,1,1,2,3,2.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,,1.0,3.0,4.0,3.0,3.0,,2,3,4,4.0,0.8744021443242248
493.0,1,42,3,6,42,7,1,5.0,5,4,10.0,16.0,17.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,,1.0,4.0,2,1,1,3,2,2,3,3,2,2,3.0,2.0,1.0,1.0,,4.0,4.0,,,,,,,,,2,3,4,3.0,0.8497426327426095
494.0,1,79,6,6,9,13,0,5.0,4,3,10.0,6.0,6.0,2.0,0.0,0.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2,2,2,2,3,2,2,2,3,3,4.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,,,,,2,2,5,3.0,0.9273631159194584
495.0,1,35,3,5,9,13,0,4.0,6,4,10.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,3,3,3,1,1,3,1,2,2,3,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2,3,1,2.0,0.9521106575221794
496.0,2,66,6,2,8,2,4,7.0,7,4,9.0,1.0,1.0,8.0,5.0,5.0,4.0,1.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,4.0,2.0,4.0,,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,3,4,4.0,1.3983367239776128
497.0,1,69,6,3,48,12,0,3.0,2,4,10.0,2.0,2.0,0.0,9.0,3.0,0.0,2.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,2,2,1,1,1,1,2,2,3,4.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,2,1,5,1.0,1.1864651202339207
498.0,2,44,3,3,22,7,0,5.0,2,3,9.0,1.0,1.0,9.0,4.0,0.0,8.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2,2,1,2,2,1,1,2,2,3,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,,2,1,1,3.0,0.9656274146978088
499.0,2,47,4,5,9,13,2,5.0,7,3,10.0,4.0,4.0,7.0,0.0,0.0,9.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2,2,2,2,2,1,1,1,2,3,2.0,2.0,2.0,4.0,3.0,3.0,,,,,,,,,,2,3,4,3.0,0.9629041445211928
500.0,2,67,6,3,15,14,0,3.0,3,3,10.0,1.0,1.0,10.0,1.0,0.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,3,3,2.0,1.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2,1,5,1.0,1.2854240868927975
501.0,1,66,6,5,37,16,0,3.0,3,3,8.0,2.0,2.0,1.0,8.0,5.0,1.0,2.0,8.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,2,1,5,1.0,0.9854972253860036
